Plu_No,SalesMode,UnitPrice,Weight,PackQuant,Tare,DateFlag,ShelfLife,ExMessage1,PosCode,Posflag,PosSelect,OpenPrice,FreeMsg1,FreeMsg2,FreeMsg3,FreeMsg4,FreeMsg5,FreeMsg6,FreeMsg7,FreeMsg8,FreeMsg9,FreeMsg10,FreeMsg11,FreeMsg12,FreeMsg13,FreeMsg14,FreeMsg15,Logo1,TargetLimitLevel3,WindowsFontId,TargetLimitLevel2,IngredPrintFlag,Ean128CodeType,LotNo,PosCode2,CustomText,3rdLabelNo,3rdLabelFlag,TrayHold,TrayFeedStop,EslDispPattern,RankMaster,SubLabelPrint,TrayCentering,LockFlag,PresetGroup,BarcodePrint,TrayHeightAutoDetect,IXResavationNo,JulianDateFlag,PriceGroup1,PriceGroup2,PriceGroup3,PriceGroup4,PriceGroup5,LabelFormatNoPrep,Upper1CassetteCheck,BoxQuant,PlantSymbol,UnderCassetteCheck,LabelFormatNo3,PackedPlant,RecycleMark,Upper2PrintPos,PrinterSel,WarningWeight,T2Weight,Upper2CassetteCheck,Upper1PrintPos,PhotoNo,BestBeforeTime,Upper2LabelNo,BestBeforeTimeFlag,ThirdPluNo,T1Weight,Caloriy_No,MDNo,PrinterHeight,UpperWeight,Nominal,LinkPluNo,DepositFlag,MarkPrice,MarkFlag,TaxMode,TaxRate,ExMessage2,ExMessage3,PointType,PointFlag,Points,SafeHandlingFlag,FeeFlag,TraceFlag,TargetLimit,SchemeNo,CookingNo,Fee,TargetFlag,CostPrice,DeptCode,GroupCode,ItemCode,PopMsg,Coupon,TimeFlag,PackTime,ExpTimeFlag,ExpTime,SecondPrice,ImageNo,Logo3,Unit,BestBeforeFlag,BestBefore,RegCode,SafeHandlingNo,ForcedTare,No2PrintFlag,WrappingMode,WrappingSpeed,Volume,LabellingPos,Rotate,BarCodeNum,TotalsFlag,TopPrintFlag,BottomPrintFlag,EyeCatchPrintFlag,TopBarFlag,PrintFlag,TrayFlag,PopFlag,TopTypeFlag,CostPriceFlag,ServeHeight,LabellingMode,Wrapping,PosFlagSelect,SecondBotPrintFlag,FeedRate,StockFlag,Random,SalesLife,Logo2,PropTare,StoreId,LabelFormatNo1,LabelFormatNo2,No2Tare,UpperLimit,LowerLimit,TrayNo,Line1,Line2,Line3,Line4,Line5,Line6,Line7,Line8,Line9,Line10,Line11,Line12,Line13,Line14,Line15,Line16,Line17,Line18,Line19,Line20
654,1,1200,0,1,0,3,183,0,"654",42,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0","0",0,0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"0",0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,0,0,0,0,1,0,0,0,654,0,0,0,0,0,0,0,0,100,0,2,183,0,0,2,0,1,1,0,0,0,0,0,1,0,2,0,1,2,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,"PRESERVATIVE FREE","PORK, PARSLEY","& PEPPER SAUSAGES","6 FOR $12","","","","","","","","","","","","","","","",""
655,1,1800,0,1,0,3,183,0,"655",42,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0","0",0,0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"0",0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,0,0,0,0,1,0,0,0,655,0,0,0,0,0,0,0,0,100,0,2,183,0,0,2,0,1,1,0,0,0,0,0,1,0,2,0,1,2,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,"PRESERVATIVE FREE","CYPRIOT SHEFTALIA","12 FOR $18","","","","","","","","","","","","","","","","",""
656,1,1200,0,1,0,3,183,0,"656",42,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0","0",0,0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"0",0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,0,0,0,0,1,0,0,0,656,0,0,0,0,0,0,0,0,100,0,2,183,0,0,2,0,1,1,0,0,0,0,0,1,0,2,0,1,2,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,"PRESERVATIVE FREE","LAMB MERGUEZ","SAUSAGES","6 FOR $12","","","","","","","","","","","","","","","",""
657,1,1200,0,1,0,3,183,0,"657",42,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0","0",0,0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"0",0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,0,0,0,0,1,0,0,0,657,0,0,0,0,0,0,0,0,100,0,2,183,0,0,2,0,1,1,0,0,0,0,0,1,0,2,0,1,2,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,"PRESERVATIVE FREE","CLASSIC AUSTRALIAN","LAMB SAUSAGES","6 FOR $12","","","","","","","","","","","","","","","",""
658,0,2899,0,1,0,3,183,0,"658",42,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0","0",0,0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"0",0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,0,0,0,0,1,0,0,0,658,0,0,0,0,0,0,0,0,100,0,2,183,0,0,2,0,1,1,0,0,0,0,0,1,0,2,0,1,2,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,"OX-TAIL","","","","","","","","","","","","","","","","","","",""
659,0,999,0,1,0,3,183,0,"659",42,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0","0",0,0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"0",0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,0,0,0,0,1,0,0,0,659,0,0,0,0,0,0,0,0,100,0,2,183,0,0,2,0,1,1,0,0,0,0,0,1,0,2,0,1,2,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,"CHICKEN LIVER","","","","","","","","","","","","","","","","","","",""
660,0,599,0,1,0,3,183,0,"660",42,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0","0",0,0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"0",0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,0,0,0,0,1,0,0,0,660,0,0,0,0,0,0,0,0,100,0,2,183,0,0,2,0,1,1,0,0,0,0,0,1,0,2,0,1,2,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,"DOGGY BONE BAGS","","","","","","","","","","","","","","","","","","",""
661,0,2999,0,1,0,3,10,0,"661",42,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0","0",0,0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"0",0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,0,0,0,0,1,0,0,0,661,0,0,0,0,0,0,0,0,100,0,2,10,0,0,2,0,1,1,0,0,0,0,0,1,0,2,0,1,2,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,"OYSTER BLADE","","","","","","","","","","","","","","","","","","",""
662,0,2999,0,1,0,3,10,0,"662",42,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0","0",0,0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"0",0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,0,0,0,0,1,0,0,0,662,0,0,0,0,0,0,0,0,100,0,2,10,0,0,2,0,1,1,0,0,0,0,0,1,0,2,0,1,2,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,"RUMP CAP","(PICHANA)","","","","","","","","","","","","","","","","","",""
663,1,1999,0,1,0,3,12,0,"663",42,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0","0",0,0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"0",0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,0,0,0,0,1,0,0,0,663,0,0,0,0,0,0,0,0,100,0,2,12,0,0,2,0,1,1,0,0,0,0,0,1,0,2,0,1,2,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,"MARINATED","BUTTERFLY","CHICKEN","","","","","","","","","","","","","","","","",""
664,1,399,0,4,5,3,3,0,"664",42,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0","0",0,0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"0",0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,0,0,0,0,1,0,0,0,664,0,0,0,0,0,0,0,0,100,0,2,21,0,0,2,0,1,1,0,0,0,0,0,1,0,2,0,1,2,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,"WHOLEMEAL","ROLLS 4PK","","","","","","","","","","","","","","","","","",""
665,1,399,0,4,5,3,3,0,"665",42,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0","0",0,0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"0",0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,0,0,0,0,1,0,0,0,665,0,0,0,0,0,0,0,0,100,0,2,21,0,0,2,0,1,1,0,0,0,0,0,1,0,2,0,1,2,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,"WHITE","ROLLS 4PK","","","","","","","","","","","","","","","","","",""
666,1,399,0,4,5,3,3,0,"666",42,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0","0",0,0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"0",0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,0,0,0,0,1,0,0,0,666,0,0,0,0,0,0,0,0,100,0,2,21,0,0,2,0,1,1,0,0,0,0,0,1,0,2,0,1,2,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,"BRIOCHE","BUNS 4PK","","","","","","","","","","","","","","","","","",""
667,1,399,0,1,5,3,183,0,"667",42,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0","0",0,0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"0",0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,0,0,0,0,1,0,0,0,667,0,0,0,0,0,0,0,0,100,0,2,21,0,0,2,0,1,1,0,0,0,0,0,1,0,2,0,1,2,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,"HOMESTYLE","SAUSAGE ROLL","HEAT AT 180c FOR 20 MIN","OR UNTILL HOT THROUGHOUT","THAW BEFORE COOKING","","","","","","","","","","","","","","",""
668,0,599,0,1,0,3,183,0,"668",42,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0","0",0,0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"0",0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,0,0,0,0,1,0,0,0,668,0,0,0,0,0,0,0,0,100,0,2,183,0,0,2,0,1,1,0,0,0,0,0,1,0,2,0,1,2,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,"MEATY BEEF","CHUCK BONES","","","","","","","","","","","","","","","","","",""
669,1,1199,1000,1,0,3,183,0,"669",42,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0","0",0,0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"0",0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,0,0,0,0,1,0,0,0,669,0,0,0,0,0,0,0,0,100,0,2,183,0,0,2,0,1,1,0,0,0,0,0,1,0,2,0,1,2,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,"CLEAN & RAW","BEEF PET FOOD","40% LEAN BEEF MEAT,25% BEEF ","LIVER,10% CHICKEN NECK,5% BANANA,","5% CARROT, 5% PEAS,5% ZUCCHINI,","5% ROLLED OATS,PARSLEY.","","","","","","","","","","","","","",""
670,1,1199,1000,1,0,3,183,0,"670",42,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0","0",0,0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"0",0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,0,0,0,0,1,0,0,0,670,0,0,0,0,0,0,0,0,100,0,2,183,0,0,2,0,1,1,0,0,0,0,0,1,0,2,0,1,2,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,"CLEAN & RAW","KANGAROO PET FOOD","40% LEAN KANGAROO MEAT,25% LAMB ","LIVER,10% CHICKEN NECK,5% BANANA,","5% CARROT, 5% PEAS,5% ZUCCHINI,","5% ROLLED OATS,PARSLEY.","","","","","","","","","","","","","",""
671,1,1199,1000,1,0,3,183,0,"671",42,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0","0",0,0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"0",0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,0,0,0,0,1,0,0,0,671,0,0,0,0,0,0,0,0,100,0,2,183,0,0,2,0,1,1,0,0,0,0,0,1,0,2,0,1,2,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,"CLEAN & RAW","CHICKEN PET FOOD","40% CHICKEN MEAT,25% CHICKEN ","LIVER,10% CHICKEN NECK,5% BANANA,","5% CARROT, 5% PEAS,5% ZUCCHINI,","5% ROLLED OATS,PARSLEY.","","","","","","","","","","","","","",""
672,1,2399,1000,1,10,3,183,0,"672",42,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0","0",0,0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"0",0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,1,0,0,0,672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,1,0,2,0,1,2,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,"WHOLE QUAIL","6 PACK (MEDIUM)","","","","","","","","","","","","","","","","","",""
673,0,999,0,1,10,3,183,0,"673",42,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0","0",0,0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"0",0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,1,0,0,0,673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,1,0,2,0,1,2,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,"CALVES'","LIVER","","","","","","","","","","","","","","","","","",""
674,0,999,0,1,10,3,183,0,"674",42,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0","0",0,0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"0",0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,1,0,0,0,674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,1,0,2,0,1,2,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0," LAMBS'","LIVER","","","","","","","","","","","","","","","","","",""
675,1,999,0,6,0,3,183,0,"675",42,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0","0",0,0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"0",0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,1,0,0,0,675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,1,0,2,0,1,2,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,"(6 PACK) HOMESTYLE","PARTY BEEF PIE","HEAT AT 180c FOR 15 MIN","OR UNTILL HOT THROUGHOUT","THAW BEFORE COOKING","","","","","","","","","","","","","","",""
676,0,1999,0,1,0,3,183,0,"676",42,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0","0",0,0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"0",0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,1,0,0,0,676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,1,0,2,0,1,2,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,"HONEYCOMB TRIPE","(BEEF)","","","","","","","","","","","","","","","","","",""
677,1,2400,0,1,0,1,1000,0,"677",42,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0","0",0,0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"0",0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,1,0,0,0,677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,1,0,2,0,1,2,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,"BULK BUY","SAUSAGE","SPECIAL!","24 FOR $24!","","","","","","","","","","","","","","","",""
678,0,2399,0,1,0,1,1000,0,"678",42,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0","0",0,0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"0",0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,1,0,0,0,678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,1,0,2,0,1,2,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,"BREAKFAST","CHIPOLATA","SAUSAGES","(15 PACK)","","","","","","","","","","","","","","","",""
679,0,2499,0,1,5,3,21,0,"679",42,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0","0",0,0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"0",0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,1,0,0,0,679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,1,0,2,0,1,2,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,"RODRIGUEZ BROS","SMOKED SPANISH","CHORIZO","","","","","","","","","","","","","","","","",""
680,1,1200,0,1,5,1,0,0,"680",42,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0","0",0,0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"0",0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,1,0,0,0,680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,1,0,2,0,1,2,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,"PRESERVATIVE FREE","PORK & PEPPER","SAUSAGES","6 FOR $12","","","","","","","","","","","","","","","",""
681,0,2499,0,1,5,2,183,0,"681",42,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0","0",0,0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"0",0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,1,0,0,0,681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,1,0,2,0,1,2,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,"BLACK FOREST","SMOKEHOUSE","IRISH WHITE SAUSAGE","","","","","","","","","","","","","","","","",""
682,1,1000,0,1,5,3,183,0,"682",42,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0","0",0,0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"0",0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,1,0,0,0,682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,1,0,2,0,1,2,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,"TURKEY","MINCE","","","","","","","","","","","","","","","","","",""
683,0,1499,0,1,5,3,183,0,"683",42,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0","0",0,0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"0",0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,1,0,0,0,683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,1,0,2,0,1,2,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,"LAMB","RIB","RACKS","","","","","","","","","","","","","","","","",""
684,0,699,0,1,5,3,183,0,"684",42,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0","0",0,0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"0",0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,1,0,0,0,684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,1,0,2,0,1,2,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,"TURKEY","NECKS","","","","","","","","","","","","","","","","","",""
987,0,4999,0,1,5,3,21,0,"987",42,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0","0",0,0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"0",0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,1,0,0,0,987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,1,0,2,0,1,2,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,"42+ DAY","DRY-AGED","TOMAHAWK","","","","","","","","","","","","","","","","",""
988,0,999,0,1,0,3,183,0,"988",42,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0","0",0,0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"0",0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,0,0,0,0,1,0,0,0,992,0,0,0,0,0,0,0,0,100,0,2,183,0,0,2,0,1,1,0,0,0,0,0,1,0,2,0,1,2,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,"LAMB NECK","","","","","","","","","","","","","","","","","","",""
989,0,699,0,1,0,3,183,0,"989",42,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0","0",0,0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"0",0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,0,0,0,0,1,0,0,0,992,0,0,0,0,0,0,0,0,100,0,2,183,0,0,2,0,1,1,0,0,0,0,0,1,0,2,0,1,2,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,"FREE RANGE","CHICKEN NECKS","","","","","","","","","","","","","","","","","",""
